23,8,2014,1,44
24,8,2014,2,32
25,8,2014,3,45
26,8,2014,4,34
27,8,2014,5,37
28,8,2014,6,98
29,8,2014,0,34
30,8,2014,1,30
1,9,2014,2,27
2,9,2014,3,30
3,9,2014,4,38
4,9,2014,5,29
5,9,2014,6,81
6,9,2014,0,25
7,9,2014,1,30
8,9,2014,2,38
9,9,2014,3,35
10,9,2014,4,42
11,9,2014,5,25
12,9,2014,6,90
13,9,2014,0,29
14,9,2014,1,45
15,9,2014,2,43
16,9,2014,3,27
17,9,2014,4,29
18,9,2014,5,26
19,9,2014,6,84
20,9,2014,0,40
21,9,2014,1,25
22,9,2014,2,45
23,9,2014,3,25
24,9,2014,4,44
25,9,2014,5,29
26,9,2014,6,94
27,9,2014,0,25
28,9,2014,1,32
29,9,2014,2,39
30,9,2014,3,33
1,10,2014,4,35
2,10,2014,5,45
3,10,2014,6,96
4,10,2014,0,44
5,10,2014,1,44
6,10,2014,2,45
7,10,2014,3,34
8,10,2014,4,37
9,10,2014,5,43
10,10,2014,6,89
11,10,2014,0,28
12,10,2014,1,25
13,10,2014,2,32
14,10,2014,3,30
15,10,2014,4,39
16,10,2014,5,38
17,10,2014,6,80
18,10,2014,0,25
19,10,2014,1,33
20,10,2014,2,34
21,10,2014,3,36
22,10,2014,4,35
23,10,2014,5,45
24,10,2014,6,93
25,10,2014,0,37
26,10,2014,1,39
27,10,2014,2,38
28,10,2014,3,44
29,10,2014,4,32
30,10,2014,5,33
1,11,2014,6,84
2,11,2014,0,34
3,11,2014,1,34
4,11,2014,2,44
5,11,2014,3,27
6,11,2014,4,45
7,11,2014,5,28
8,11,2014,6,76
9,11,2014,0,28
10,11,2014,1,34
11,11,2014,2,30
12,11,2014,3,37
13,11,2014,4,38
14,11,2014,5,28
15,11,2014,6,86
16,11,2014,0,26
17,11,2014,1,25
18,11,2014,2,36
19,11,2014,3,42
20,11,2014,4,37
21,11,2014,5,44
22,11,2014,6,82
23,11,2014,0,33
24,11,2014,1,28
25,11,2014,2,31
26,11,2014,3,29
27,11,2014,4,31
28,11,2014,5,44
29,11,2014,6,76
30,11,2014,0,41
1,12,2014,1,37
2,12,2014,2,44
3,12,2014,3,37
4,12,2014,4,31
5,12,2014,5,40
6,12,2014,6,91
7,12,2014,0,34
8,12,2014,1,45
9,12,2014,2,25
10,12,2014,3,28
11,12,2014,4,40
12,12,2014,5,38
13,12,2014,6,76
14,12,2014,0,38
15,12,2014,1,40
16,12,2014,2,26
17,12,2014,3,37
18,12,2014,4,34
19,12,2014,5,43
20,12,2014,6,91
21,12,2014,0,44
22,12,2014,1,26
23,12,2014,2,27
24,12,2014,3,30
25,12,2014,4,43
26,12,2014,5,42
27,12,2014,6,89
28,12,2014,0,41
29,12,2014,1,42
30,12,2014,2,38
1,1,2015,3,27
2,1,2015,4,25
3,1,2015,5,37
4,1,2015,6,89
5,1,2015,0,32
6,1,2015,1,41
7,1,2015,2,45
8,1,2015,3,35
9,1,2015,4,30
10,1,2015,5,38
11,1,2015,6,87
12,1,2015,0,38
13,1,2015,1,37
14,1,2015,2,25
15,1,2015,3,32
16,1,2015,4,30
17,1,2015,5,33
18,1,2015,6,98
19,1,2015,0,34
20,1,2015,1,36
21,1,2015,2,40
22,1,2015,3,32
23,1,2015,4,29
24,1,2015,5,39
25,1,2015,6,98
26,1,2015,0,28
27,1,2015,1,25
28,1,2015,2,41
29,1,2015,3,42
30,1,2015,4,39
1,2,2015,5,26
2,2,2015,6,97
3,2,2015,0,35
4,2,2015,1,35
5,2,2015,2,35
6,2,2015,3,26
7,2,2015,4,38
8,2,2015,5,26
9,2,2015,6,100
10,2,2015,0,41
11,2,2015,1,25
12,2,2015,2,44
13,2,2015,3,29
14,2,2015,4,40
15,2,2015,5,29
16,2,2015,6,83
17,2,2015,0,30
18,2,2015,1,38
19,2,2015,2,41
20,2,2015,3,28
21,2,2015,4,35
22,2,2015,5,42
23,2,2015,6,90
24,2,2015,0,28
25,2,2015,1,28
26,2,2015,2,42
27,2,2015,3,40
28,2,2015,4,39
29,2,2015,5,44
30,2,2015,6,80
1,3,2015,0,33
2,3,2015,1,42
3,3,2015,2,40
4,3,2015,3,30
5,3,2015,4,25
6,3,2015,5,27
7,3,2015,6,87
8,3,2015,0,27
9,3,2015,1,27
10,3,2015,2,44
11,3,2015,3,37
12,3,2015,4,30
13,3,2015,5,31
14,3,2015,6,80
15,3,2015,0,42
16,3,2015,1,27
17,3,2015,2,29
18,3,2015,3,29
19,3,2015,4,42
20,3,2015,5,28
21,3,2015,6,78
22,3,2015,0,26
23,3,2015,1,30
24,3,2015,2,32
25,3,2015,3,35
26,3,2015,4,44
27,3,2015,5,34
28,3,2015,6,76
29,3,2015,0,29
30,3,2015,1,25
1,4,2015,2,27
2,4,2015,3,27
3,4,2015,4,41
4,4,2015,5,35
5,4,2015,6,96
6,4,2015,0,32
7,4,2015,1,38
8,4,2015,2,31
9,4,2015,3,43
10,4,2015,4,37
11,4,2015,5,37
12,4,2015,6,99
13,4,2015,0,38
14,4,2015,1,25
15,4,2015,2,34
16,4,2015,3,41
17,4,2015,4,32
18,4,2015,5,33
19,4,2015,6,97
20,4,2015,0,30
21,4,2015,1,32
22,4,2015,2,33
23,4,2015,3,37
24,4,2015,4,45
25,4,2015,5,33
26,4,2015,6,86
27,4,2015,0,26
28,4,2015,1,40
29,4,2015,2,40
30,4,2015,3,31
1,5,2015,4,41
2,5,2015,5,40
3,5,2015,6,85
4,5,2015,0,31
5,5,2015,1,28
6,5,2015,2,28
7,5,2015,3,43
8,5,2015,4,25
9,5,2015,5,42
10,5,2015,6,96
11,5,2015,0,37
12,5,2015,1,40
13,5,2015,2,28
14,5,2015,3,39
15,5,2015,4,42
16,5,2015,5,38
17,5,2015,6,82
18,5,2015,0,38
19,5,2015,1,40
20,5,2015,2,42
21,5,2015,3,44
22,5,2015,4,41
23,5,2015,5,37
24,5,2015,6,79
25,5,2015,0,31
26,5,2015,1,26
27,5,2015,2,45
28,5,2015,3,25
29,5,2015,4,45
30,5,2015,5,32
1,6,2015,6,91
2,6,2015,0,32
3,6,2015,1,29
4,6,2015,2,42
5,6,2015,3,44
6,6,2015,4,29
7,6,2015,5,28
8,6,2015,6,91
9,6,2015,0,29
10,6,2015,1,43
11,6,2015,2,43
12,6,2015,3,26
13,6,2015,4,38
14,6,2015,5,31
15,6,2015,6,84
16,6,2015,0,29
17,6,2015,1,31
18,6,2015,2,27
19,6,2015,3,41
20,6,2015,4,28
21,6,2015,5,28
22,6,2015,6,75
23,6,2015,0,43
24,6,2015,1,38
25,6,2015,2,45
26,6,2015,3,34
27,6,2015,4,32
28,6,2015,5,41
29,6,2015,6,90
30,6,2015,0,28
1,7,2015,1,39
2,7,2015,2,36
3,7,2015,3,44
4,7,2015,4,43
5,7,2015,5,39
6,7,2015,6,85
7,7,2015,0,27
8,7,2015,1,28
9,7,2015,2,33
10,7,2015,3,26
11,7,2015,4,34
12,7,2015,5,36
13,7,2015,6,100
14,7,2015,0,39
15,7,2015,1,26
16,7,2015,2,29
17,7,2015,3,39
18,7,2015,4,27
19,7,2015,5,33
20,7,2015,6,88
21,7,2015,0,36
22,7,2015,1,45
23,7,2015,2,44
24,7,2015,3,38
25,7,2015,4,37
26,7,2015,5,45
27,7,2015,6,98
28,7,2015,0,25
29,7,2015,1,33
30,7,2015,2,35
1,8,2015,3,44
2,8,2015,4,39
3,8,2015,5,45
4,8,2015,6,75
5,8,2015,0,39
6,8,2015,1,31
7,8,2015,2,32
8,8,2015,3,37
9,8,2015,4,39
10,8,2015,5,25
11,8,2015,6,99
12,8,2015,0,30
13,8,2015,1,36
14,8,2015,2,26
15,8,2015,3,43
16,8,2015,4,35
17,8,2015,5,26
18,8,2015,6,88
19,8,2015,0,31
20,8,2015,1,33
21,8,2015,2,43
22,8,2015,3,26
23,8,2015,4,43
24,8,2015,5,38
25,8,2015,6,83
26,8,2015,0,26
27,8,2015,1,37
28,8,2015,2,34
29,8,2015,3,45
30,8,2015,4,40
1,9,2015,5,39
2,9,2015,6,92
3,9,2015,0,42
4,9,2015,1,30
5,9,2015,2,25
6,9,2015,3,33
7,9,2015,4,29
8,9,2015,5,27
9,9,2015,6,80
10,9,2015,0,39
11,9,2015,1,44
12,9,2015,2,35
13,9,2015,3,27
14,9,2015,4,33
15,9,2015,5,40
16,9,2015,6,91
17,9,2015,0,38
18,9,2015,1,38
19,9,2015,2,38
20,9,2015,3,27
21,9,2015,4,28
22,9,2015,5,40
23,9,2015,6,88
24,9,2015,0,36
25,9,2015,1,40
26,9,2015,2,33
27,9,2015,3,34
28,9,2015,4,26
29,9,2015,5,38
30,9,2015,6,83
1,10,2015,0,27
2,10,2015,1,30
3,10,2015,2,40
4,10,2015,3,33
5,10,2015,4,28
6,10,2015,5,44
7,10,2015,6,79
8,10,2015,0,30
9,10,2015,1,37
10,10,2015,2,37
11,10,2015,3,40
12,10,2015,4,36
13,10,2015,5,39
14,10,2015,6,96
15,10,2015,0,42
16,10,2015,1,39
17,10,2015,2,28
18,10,2015,3,36
19,10,2015,4,29
20,10,2015,5,36
21,10,2015,6,91
22,10,2015,0,27
23,10,2015,1,33
24,10,2015,2,42
25,10,2015,3,32
26,10,2015,4,38
27,10,2015,5,40
28,10,2015,6,98
29,10,2015,0,40
30,10,2015,1,36
1,11,2015,2,44
2,11,2015,3,26
3,11,2015,4,28
4,11,2015,5,38
5,11,2015,6,81
6,11,2015,0,28
7,11,2015,1,29
8,11,2015,2,28
9,11,2015,3,33
10,11,2015,4,41
11,11,2015,5,26
12,11,2015,6,95
13,11,2015,0,27
14,11,2015,1,37
15,11,2015,2,33
16,11,2015,3,43
17,11,2015,4,43
18,11,2015,5,43
19,11,2015,6,84
20,11,2015,0,27
21,11,2015,1,35
22,11,2015,2,42
23,11,2015,3,39
24,11,2015,4,31
25,11,2015,5,31
26,11,2015,6,90
27,11,2015,0,45
28,11,2015,1,32
29,11,2015,2,45
30,11,2015,3,41
1,12,2015,4,28
2,12,2015,5,30
3,12,2015,6,85
4,12,2015,0,40
5,12,2015,1,33
6,12,2015,2,35
7,12,2015,3,38
8,12,2015,4,32
9,12,2015,5,45
10,12,2015,6,89
11,12,2015,0,26
12,12,2015,1,30
13,12,2015,2,39
14,12,2015,3,32
15,12,2015,4,36
16,12,2015,5,29
17,12,2015,6,89
18,12,2015,0,45
19,12,2015,1,40
20,12,2015,2,43
21,12,2015,3,30
22,12,2015,4,27
23,12,2015,5,40
24,12,2015,6,97
25,12,2015,0,39
26,12,2015,1,25
27,12,2015,2,38
28,12,2015,3,45
29,12,2015,4,39
30,12,2015,5,31
1,1,2016,6,78
2,1,2016,0,28
3,1,2016,1,34
4,1,2016,2,40
5,1,2016,3,40
6,1,2016,4,29
7,1,2016,5,40
8,1,2016,6,76
9,1,2016,0,45
10,1,2016,1,27
11,1,2016,2,42
12,1,2016,3,39
13,1,2016,4,34
14,1,2016,5,25
15,1,2016,6,89
16,1,2016,0,27
17,1,2016,1,32
18,1,2016,2,38
19,1,2016,3,33
20,1,2016,4,39
21,1,2016,5,38
22,1,2016,6,89
23,1,2016,0,30
24,1,2016,1,31
25,1,2016,2,29
26,1,2016,3,32
27,1,2016,4,30
28,1,2016,5,26
29,1,2016,6,94
30,1,2016,0,32
1,2,2016,1,37
2,2,2016,2,31
3,2,2016,3,45
4,2,2016,4,32
5,2,2016,5,45
6,2,2016,6,93
7,2,2016,0,44
8,2,2016,1,33
9,2,2016,2,34
10,2,2016,3,39
11,2,2016,4,34
12,2,2016,5,31
13,2,2016,6,89
14,2,2016,0,27
15,2,2016,1,39
16,2,2016,2,31
17,2,2016,3,40
18,2,2016,4,27
19,2,2016,5,25
20,2,2016,6,99
21,2,2016,0,34
22,2,2016,1,41
23,2,2016,2,35
24,2,2016,3,40
25,2,2016,4,42
26,2,2016,5,31
27,2,2016,6,80
28,2,2016,0,38
29,2,2016,1,43
30,2,2016,2,32
1,3,2016,3,38
2,3,2016,4,41
3,3,2016,5,41
4,3,2016,6,79
5,3,2016,0,25
6,3,2016,1,29
7,3,2016,2,32
8,3,2016,3,37
9,3,2016,4,43
10,3,2016,5,36
11,3,2016,6,90
12,3,2016,0,32
13,3,2016,1,45
14,3,2016,2,44
15,3,2016,3,29
16,3,2016,4,45
17,3,2016,5,43
18,3,2016,6,86
19,3,2016,0,32
20,3,2016,1,35
21,3,2016,2,28
22,3,2016,3,26
23,3,2016,4,44
24,3,2016,5,38
25,3,2016,6,75
26,3,2016,0,38
27,3,2016,1,25
28,3,2016,2,42
29,3,2016,3,40
30,3,2016,4,35
1,4,2016,5,41
2,4,2016,6,85
3,4,2016,0,43
4,4,2016,1,28
5,4,2016,2,43
6,4,2016,3,41
7,4,2016,4,29
8,4,2016,5,43
9,4,2016,6,76
10,4,2016,0,28
11,4,2016,1,38
12,4,2016,2,29
13,4,2016,3,30
14,4,2016,4,43
15,4,2016,5,26
16,4,2016,6,82
17,4,2016,0,29
18,4,2016,1,32
19,4,2016,2,30
20,4,2016,3,34
21,4,2016,4,37
22,4,2016,5,45
23,4,2016,6,96
24,4,2016,0,40
25,4,2016,1,43
26,4,2016,2,33
27,4,2016,3,35
28,4,2016,4,43
29,4,2016,5,39
30,4,2016,6,95
1,5,2016,0,27
2,5,2016,1,28
3,5,2016,2,33
4,5,2016,3,45
5,5,2016,4,33
6,5,2016,5,28
7,5,2016,6,85
8,5,2016,0,42
9,5,2016,1,34
10,5,2016,2,38
11,5,2016,3,39
12,5,2016,4,29
13,5,2016,5,35
14,5,2016,6,88
15,5,2016,0,39
16,5,2016,1,40
17,5,2016,2,45
18,5,2016,3,39
19,5,2016,4,35
20,5,2016,5,34
21,5,2016,6,90
22,5,2016,0,38
23,5,2016,1,41
24,5,2016,2,33
25,5,2016,3,26
26,5,2016,4,41
27,5,2016,5,40
28,5,2016,6,84
29,5,2016,0,26
30,5,2016,1,41
1,6,2016,2,44
2,6,2016,3,35
3,6,2016,4,37
4,6,2016,5,36
5,6,2016,6,92
6,6,2016,0,26
7,6,2016,1,45
8,6,2016,2,36
9,6,2016,3,42
10,6,2016,4,38
11,6,2016,5,25
12,6,2016,6,100
13,6,2016,0,39
14,6,2016,1,30
15,6,2016,2,42
16,6,2016,3,27
17,6,2016,4,36
18,6,2016,5,40
19,6,2016,6,89
20,6,2016,0,35
21,6,2016,1,34
22,6,2016,2,26
23,6,2016,3,45
24,6,2016,4,41
25,6,2016,5,30
26,6,2016,6,94
27,6,2016,0,33
28,6,2016,1,29
29,6,2016,2,38
30,6,2016,3,40
1,7,2016,4,33
2,7,2016,5,34
3,7,2016,6,95
4,7,2016,0,32
5,7,2016,1,39
6,7,2016,2,45
7,7,2016,3,29
8,7,2016,4,28
9,7,2016,5,38
10,7,2016,6,100
11,7,2016,0,29
12,7,2016,1,33
13,7,2016,2,39
14,7,2016,3,39
15,7,2016,4,29
16,7,2016,5,42
17,7,2016,6,78
18,7,2016,0,34
19,7,2016,1,40
20,7,2016,2,34
21,7,2016,3,33
22,7,2016,4,45
23,7,2016,5,44
24,7,2016,6,77
25,7,2016,0,39
26,7,2016,1,29
27,7,2016,2,40
28,7,2016,3,41
29,7,2016,4,43
30,7,2016,5,35
1,8,2016,6,98
2,8,2016,0,41
3,8,2016,1,45
4,8,2016,2,27
5,8,2016,3,45
6,8,2016,4,35
7,8,2016,5,39
8,8,2016,6,75
9,8,2016,0,40
10,8,2016,1,41
11,8,2016,2,27
12,8,2016,3,25
13,8,2016,4,43
14,8,2016,5,31
15,8,2016,6,90
16,8,2016,0,43
17,8,2016,1,36
18,8,2016,2,34
19,8,2016,3,35
20,8,2016,4,44
21,8,2016,5,40
22,8,2016,6,83
23,8,2016,0,32
24,8,2016,1,36
25,8,2016,2,25
26,8,2016,3,43
27,8,2016,4,30
28,8,2016,5,34
29,8,2016,6,98
30,8,2016,0,29
1,9,2016,1,36
2,9,2016,2,30
3,9,2016,3,45
4,9,2016,4,26
5,9,2016,5,27
6,9,2016,6,96
7,9,2016,0,35
8,9,2016,1,33
9,9,2016,2,29
10,9,2016,3,30
11,9,2016,4,45
12,9,2016,5,41
13,9,2016,6,76
14,9,2016,0,31
15,9,2016,1,30
16,9,2016,2,30
17,9,2016,3,34
18,9,2016,4,34
19,9,2016,5,28
20,9,2016,6,94
21,9,2016,0,30
22,9,2016,1,41
23,9,2016,2,27
24,9,2016,3,37
25,9,2016,4,35
26,9,2016,5,44
27,9,2016,6,80
28,9,2016,0,32
29,9,2016,1,31
30,9,2016,2,36
1,10,2016,3,40
2,10,2016,4,36
3,10,2016,5,33
4,10,2016,6,77
5,10,2016,0,30
6,10,2016,1,28
7,10,2016,2,34
8,10,2016,3,45
9,10,2016,4,39
10,10,2016,5,41
11,10,2016,6,98
12,10,2016,0,41
13,10,2016,1,30
14,10,2016,2,41
15,10,2016,3,27
16,10,2016,4,39
17,10,2016,5,36
18,10,2016,6,84
19,10,2016,0,30
20,10,2016,1,43
21,10,2016,2,45
22,10,2016,3,28
23,10,2016,4,43
24,10,2016,5,37
25,10,2016,6,77
26,10,2016,0,42
27,10,2016,1,41
28,10,2016,2,38
29,10,2016,3,33
30,10,2016,4,45
1,11,2016,5,25
2,11,2016,6,92
3,11,2016,0,44
4,11,2016,1,30
5,11,2016,2,34
6,11,2016,3,38
7,11,2016,4,31
8,11,2016,5,38
9,11,2016,6,83
10,11,2016,0,43
11,11,2016,1,44
12,11,2016,2,34
13,11,2016,3,30
14,11,2016,4,36
15,11,2016,5,29
16,11,2016,6,83
17,11,2016,0,28
18,11,2016,1,33
19,11,2016,2,45
20,11,2016,3,34
21,11,2016,4,37
22,11,2016,5,42
23,11,2016,6,76
24,11,2016,0,27
25,11,2016,1,25
26,11,2016,2,42
27,11,2016,3,45
28,11,2016,4,39
29,11,2016,5,39
30,11,2016,6,78
1,12,2016,0,30
2,12,2016,1,45
3,12,2016,2,26
4,12,2016,3,25
5,12,2016,4,27
6,12,2016,5,45
7,12,2016,6,96
8,12,2016,0,41
9,12,2016,1,42
10,12,2016,2,40
11,12,2016,3,38
12,12,2016,4,27
13,12,2016,5,35
14,12,2016,6,86
15,12,2016,0,36
16,12,2016,1,45
17,12,2016,2,44
18,12,2016,3,27
19,12,2016,4,43
20,12,2016,5,42
21,12,2016,6,93
22,12,2016,0,29
23,12,2016,1,29
24,12,2016,2,34
25,12,2016,3,28
26,12,2016,4,42
27,12,2016,5,31
28,12,2016,6,100
29,12,2016,0,35
30,12,2016,1,32
1,1,2017,2,42
2,1,2017,3,38
3,1,2017,4,25
4,1,2017,5,39
5,1,2017,6,87
6,1,2017,0,27
7,1,2017,1,32
8,1,2017,2,43
9,1,2017,3,44
10,1,2017,4,34
11,1,2017,5,35
12,1,2017,6,92
13,1,2017,0,41
14,1,2017,1,39
15,1,2017,2,41
16,1,2017,3,31
17,1,2017,4,34
18,1,2017,5,39
19,1,2017,6,96
20,1,2017,0,34
21,1,2017,1,25
22,1,2017,2,28
23,1,2017,3,40
24,1,2017,4,35
25,1,2017,5,34
26,1,2017,6,82
27,1,2017,0,33
28,1,2017,1,36
29,1,2017,2,28
30,1,2017,3,41
1,2,2017,4,33
2,2,2017,5,29
3,2,2017,6,93
4,2,2017,0,41
5,2,2017,1,36
6,2,2017,2,30
7,2,2017,3,31
8,2,2017,4,25
9,2,2017,5,40
10,2,2017,6,94
11,2,2017,0,33
12,2,2017,1,45
13,2,2017,2,30
14,2,2017,3,37
15,2,2017,4,34
16,2,2017,5,42
17,2,2017,6,96
18,2,2017,0,42
19,2,2017,1,40
20,2,2017,2,44
21,2,2017,3,44
22,2,2017,4,39
23,2,2017,5,33
24,2,2017,6,98
25,2,2017,0,42
26,2,2017,1,32
27,2,2017,2,25
28,2,2017,3,38
29,2,2017,4,31
30,2,2017,5,40
1,3,2017,6,84
2,3,2017,0,33
3,3,2017,1,34
4,3,2017,2,34
5,3,2017,3,45
6,3,2017,4,35
7,3,2017,5,45
8,3,2017,6,97
9,3,2017,0,27
10,3,2017,1,29
11,3,2017,2,40
12,3,2017,3,33
13,3,2017,4,36
14,3,2017,5,25
15,3,2017,6,87
16,3,2017,0,42
17,3,2017,1,40
18,3,2017,2,25
19,3,2017,3,43
20,3,2017,4,31
21,3,2017,5,34
22,3,2017,6,81
23,3,2017,0,36
24,3,2017,1,33
25,3,2017,2,25
26,3,2017,3,32
27,3,2017,4,34
28,3,2017,5,26
29,3,2017,6,88
30,3,2017,0,39
1,4,2017,1,45
2,4,2017,2,35
3,4,2017,3,36
4,4,2017,4,36
5,4,2017,5,43
6,4,2017,6,92
7,4,2017,0,40
8,4,2017,1,44
9,4,2017,2,41
10,4,2017,3,30
11,4,2017,4,30
12,4,2017,5,26
13,4,2017,6,77
14,4,2017,0,31
15,4,2017,1,27
16,4,2017,2,28
17,4,2017,3,31
18,4,2017,4,33
19,4,2017,5,27
20,4,2017,6,89
21,4,2017,0,32
22,4,2017,1,37
23,4,2017,2,45
24,4,2017,3,38
25,4,2017,4,37
26,4,2017,5,34
27,4,2017,6,83
28,4,2017,0,27
29,4,2017,1,31
30,4,2017,2,38
1,5,2017,3,29
2,5,2017,4,31
3,5,2017,5,39
4,5,2017,6,83
5,5,2017,0,27
6,5,2017,1,43
7,5,2017,2,28
8,5,2017,3,27
9,5,2017,4,42
10,5,2017,5,43
11,5,2017,6,94
12,5,2017,0,42
13,5,2017,1,36
14,5,2017,2,42
15,5,2017,3,40
16,5,2017,4,43
17,5,2017,5,41
18,5,2017,6,87
19,5,2017,0,40
20,5,2017,1,31
21,5,2017,2,28
22,5,2017,3,41
23,5,2017,4,25
24,5,2017,5,40
25,5,2017,6,76
26,5,2017,0,35
27,5,2017,1,40
28,5,2017,2,38
29,5,2017,3,38
30,5,2017,4,32
1,6,2017,5,43
2,6,2017,6,91
3,6,2017,0,34
4,6,2017,1,45
5,6,2017,2,42
6,6,2017,3,32
7,6,2017,4,41
8,6,2017,5,35
9,6,2017,6,94
10,6,2017,0,37
11,6,2017,1,36
12,6,2017,2,26
13,6,2017,3,44
14,6,2017,4,29
15,6,2017,5,32
16,6,2017,6,89
17,6,2017,0,27
18,6,2017,1,37
19,6,2017,2,34
20,6,2017,3,28
21,6,2017,4,34
22,6,2017,5,37
23,6,2017,6,91
24,6,2017,0,32
25,6,2017,1,32
26,6,2017,2,38
27,6,2017,3,35
28,6,2017,4,38
29,6,2017,5,30
30,6,2017,6,83
1,7,2017,0,35
2,7,2017,1,30
3,7,2017,2,30
4,7,2017,3,39
5,7,2017,4,25
6,7,2017,5,38
7,7,2017,6,92
8,7,2017,0,40
9,7,2017,1,35
10,7,2017,2,27
11,7,2017,3,40
12,7,2017,4,27
