20,4,2014,4,63,43
21,4,2014,5,70,34
22,4,2014,6,84,21
23,4,2014,0,22,84
24,4,2014,1,32,75
25,4,2014,2,40,64
26,4,2014,3,55,54
27,4,2014,4,65,45
28,4,2014,5,73,35
29,4,2014,6,82,25
30,4,2014,0,24,83
1,5,2014,1,34,75
2,5,2014,2,42,60
3,5,2014,3,54,52
4,5,2014,4,60,40
5,5,2014,5,70,30
6,5,2014,6,83,25
7,5,2014,0,23,84
8,5,2014,1,32,75
9,5,2014,2,41,60
10,5,2014,3,50,50
11,5,2014,4,63,44
12,5,2014,5,75,30
13,5,2014,6,83,23
14,5,2014,0,25,84
15,5,2014,1,33,71
16,5,2014,2,44,60
17,5,2014,3,51,51
18,5,2014,4,65,44
19,5,2014,5,74,35
20,5,2014,6,83,23
21,5,2014,0,24,85
22,5,2014,1,33,72
23,5,2014,2,44,64
24,5,2014,3,54,54
25,5,2014,4,64,45
26,5,2014,5,73,34
27,5,2014,6,85,20
28,5,2014,0,25,80
29,5,2014,1,31,73
30,5,2014,2,44,61
1,6,2014,3,53,51
2,6,2014,4,61,40
3,6,2014,5,72,30
4,6,2014,6,85,21
5,6,2014,0,21,82
6,6,2014,1,35,74
7,6,2014,2,40,65
8,6,2014,3,55,50
9,6,2014,4,64,42
10,6,2014,5,73,31
11,6,2014,6,85,23
12,6,2014,0,25,84
13,6,2014,1,33,70
14,6,2014,2,40,63
15,6,2014,3,54,50
16,6,2014,4,60,40
17,6,2014,5,73,34
18,6,2014,6,85,20
19,6,2014,0,22,84
20,6,2014,1,34,73
21,6,2014,2,44,63
22,6,2014,3,52,55
23,6,2014,4,60,42
24,6,2014,5,71,33
25,6,2014,6,85,23
26,6,2014,0,23,85
27,6,2014,1,30,71
28,6,2014,2,42,64
29,6,2014,3,54,51
30,6,2014,4,63,41
1,7,2014,5,71,34
2,7,2014,6,82,22
3,7,2014,0,23,82
4,7,2014,1,30,75
5,7,2014,2,40,61
6,7,2014,3,54,53
7,7,2014,4,60,43
8,7,2014,5,71,30
9,7,2014,6,82,25
10,7,2014,0,23,85
11,7,2014,1,34,71
12,7,2014,2,42,63
13,7,2014,3,54,51
14,7,2014,4,63,45
15,7,2014,5,73,31
16,7,2014,6,82,21
17,7,2014,0,20,81
18,7,2014,1,30,70
19,7,2014,2,44,64
20,7,2014,3,52,51
21,7,2014,4,60,42
22,7,2014,5,72,30
23,7,2014,6,81,20
24,7,2014,0,21,84
25,7,2014,1,35,72
26,7,2014,2,44,61
27,7,2014,3,50,50
28,7,2014,4,62,43
29,7,2014,5,73,31
30,7,2014,6,80,21
1,8,2014,0,23,84
2,8,2014,1,33,70
3,8,2014,2,44,64
4,8,2014,3,51,55
5,8,2014,4,65,40
6,8,2014,5,71,33
7,8,2014,6,83,25
8,8,2014,0,24,82
9,8,2014,1,30,70
10,8,2014,2,40,63
11,8,2014,3,51,50
12,8,2014,4,65,40
13,8,2014,5,72,32
14,8,2014,6,85,25
15,8,2014,0,20,84
16,8,2014,1,35,75
17,8,2014,2,44,60
18,8,2014,3,55,51
19,8,2014,4,61,44
20,8,2014,5,70,33
21,8,2014,6,84,22
22,8,2014,0,23,80
23,8,2014,1,34,70
24,8,2014,2,41,65
25,8,2014,3,51,52
26,8,2014,4,65,42
27,8,2014,5,70,32
28,8,2014,6,80,22
29,8,2014,0,25,83
30,8,2014,1,35,71
1,9,2014,2,45,65
2,9,2014,3,51,54
3,9,2014,4,60,45
4,9,2014,5,73,34
5,9,2014,6,80,21
6,9,2014,0,22,85
7,9,2014,1,34,73
8,9,2014,2,43,64
9,9,2014,3,51,52
10,9,2014,4,60,41
11,9,2014,5,75,33
12,9,2014,6,84,23
13,9,2014,0,24,80
14,9,2014,1,31,71
15,9,2014,2,42,63
16,9,2014,3,52,54
17,9,2014,4,62,43
18,9,2014,5,74,35
19,9,2014,6,82,21
20,9,2014,0,24,80
21,9,2014,1,35,70
22,9,2014,2,44,63
23,9,2014,3,54,52
24,9,2014,4,62,44
25,9,2014,5,75,30
26,9,2014,6,80,21
27,9,2014,0,22,81
28,9,2014,1,35,75
29,9,2014,2,44,62
30,9,2014,3,51,51
1,10,2014,4,60,45
2,10,2014,5,71,31
3,10,2014,6,80,22
4,10,2014,0,20,84
5,10,2014,1,32,73
6,10,2014,2,43,64
7,10,2014,3,53,51
8,10,2014,4,60,43
9,10,2014,5,73,33
10,10,2014,6,83,22
11,10,2014,0,24,80
12,10,2014,1,33,70
13,10,2014,2,44,65
14,10,2014,3,52,52
15,10,2014,4,63,41
16,10,2014,5,74,31
17,10,2014,6,81,20
18,10,2014,0,25,80
19,10,2014,1,33,71
20,10,2014,2,43,60
21,10,2014,3,54,52
22,10,2014,4,61,45
23,10,2014,5,73,34
24,10,2014,6,84,20
25,10,2014,0,21,85
26,10,2014,1,32,75
27,10,2014,2,41,63
28,10,2014,3,50,52
29,10,2014,4,65,44
30,10,2014,5,75,31
1,11,2014,6,84,23
2,11,2014,0,24,80
3,11,2014,1,34,71
4,11,2014,2,43,61
5,11,2014,3,52,52
6,11,2014,4,64,40
7,11,2014,5,72,34
8,11,2014,6,85,23
9,11,2014,0,22,80
10,11,2014,1,30,71
11,11,2014,2,40,61
12,11,2014,3,54,52
13,11,2014,4,64,40
14,11,2014,5,71,34
15,11,2014,6,85,25
16,11,2014,0,22,81
17,11,2014,1,30,75
18,11,2014,2,41,63
19,11,2014,3,52,51
20,11,2014,4,64,44
21,11,2014,5,71,31
22,11,2014,6,85,24
23,11,2014,0,21,83
24,11,2014,1,30,70
25,11,2014,2,42,61
26,11,2014,3,55,53
27,11,2014,4,62,44
28,11,2014,5,74,31
29,11,2014,6,85,24
30,11,2014,0,25,85
1,12,2014,1,32,70
2,12,2014,2,42,65
3,12,2014,3,50,51
4,12,2014,4,60,45
5,12,2014,5,72,33
6,12,2014,6,81,25
7,12,2014,0,25,82
8,12,2014,1,33,70
9,12,2014,2,45,64
10,12,2014,3,50,54
11,12,2014,4,65,42
12,12,2014,5,72,31
13,12,2014,6,84,25
14,12,2014,0,20,84
15,12,2014,1,30,71
16,12,2014,2,44,65
17,12,2014,3,52,51
18,12,2014,4,60,44
19,12,2014,5,73,35
20,12,2014,6,80,24
21,12,2014,0,21,82
22,12,2014,1,33,72
23,12,2014,2,41,62
24,12,2014,3,54,53
25,12,2014,4,63,42
26,12,2014,5,74,35
27,12,2014,6,84,20
28,12,2014,0,20,83
29,12,2014,1,30,71
30,12,2014,2,45,61
1,1,2015,3,51,55
2,1,2015,4,61,45
3,1,2015,5,75,32
4,1,2015,6,81,24
5,1,2015,0,23,81
6,1,2015,1,31,70
7,1,2015,2,45,63
8,1,2015,3,55,50
9,1,2015,4,64,42
10,1,2015,5,73,30
11,1,2015,6,84,23
12,1,2015,0,24,82
13,1,2015,1,30,72
14,1,2015,2,42,63
15,1,2015,3,54,50
16,1,2015,4,62,40
17,1,2015,5,75,33
18,1,2015,6,85,24
19,1,2015,0,21,80
20,1,2015,1,30,73
21,1,2015,2,43,62
22,1,2015,3,54,50
23,1,2015,4,64,40
24,1,2015,5,72,34
25,1,2015,6,80,21
26,1,2015,0,25,84
27,1,2015,1,30,72
28,1,2015,2,45,65
29,1,2015,3,55,55
30,1,2015,4,63,40
1,2,2015,5,72,30
2,2,2015,6,84,20
3,2,2015,0,25,82
4,2,2015,1,32,73
5,2,2015,2,41,64
6,2,2015,3,50,50
7,2,2015,4,65,44
8,2,2015,5,72,34
9,2,2015,6,80,20
10,2,2015,0,20,85
11,2,2015,1,34,75
12,2,2015,2,45,61
13,2,2015,3,55,53
14,2,2015,4,63,45
15,2,2015,5,70,31
16,2,2015,6,82,21
17,2,2015,0,22,83
18,2,2015,1,32,70
19,2,2015,2,44,64
20,2,2015,3,51,53
21,2,2015,4,63,42
22,2,2015,5,73,35
23,2,2015,6,84,20
24,2,2015,0,20,83
25,2,2015,1,34,75
26,2,2015,2,43,64
27,2,2015,3,53,54
28,2,2015,4,64,45
29,2,2015,5,75,32
30,2,2015,6,83,24
1,3,2015,0,22,82
2,3,2015,1,34,71
3,3,2015,2,41,60
4,3,2015,3,55,52
5,3,2015,4,62,45
6,3,2015,5,73,34
7,3,2015,6,84,25
8,3,2015,0,24,82
9,3,2015,1,33,72
10,3,2015,2,44,63
11,3,2015,3,54,51
12,3,2015,4,61,41
13,3,2015,5,70,32
14,3,2015,6,83,20
15,3,2015,0,21,81
16,3,2015,1,32,70
17,3,2015,2,45,62
18,3,2015,3,55,54
19,3,2015,4,65,42
20,3,2015,5,75,30
21,3,2015,6,83,23
22,3,2015,0,20,82
23,3,2015,1,30,72
24,3,2015,2,43,61
25,3,2015,3,54,51
26,3,2015,4,65,45
27,3,2015,5,71,31
28,3,2015,6,84,23
29,3,2015,0,20,81
30,3,2015,1,33,74
1,4,2015,2,45,61
2,4,2015,3,51,50
3,4,2015,4,65,45
4,4,2015,5,74,33
5,4,2015,6,83,21
6,4,2015,0,24,81
7,4,2015,1,34,71
8,4,2015,2,41,63
9,4,2015,3,53,52
10,4,2015,4,65,40
11,4,2015,5,70,33
12,4,2015,6,81,22
13,4,2015,0,24,81
14,4,2015,1,35,75
15,4,2015,2,41,64
16,4,2015,3,55,55
17,4,2015,4,62,45
18,4,2015,5,70,33
19,4,2015,6,85,22
20,4,2015,0,22,84
21,4,2015,1,35,75
22,4,2015,2,43,64
23,4,2015,3,53,51
24,4,2015,4,60,44
25,4,2015,5,71,33
26,4,2015,6,85,21
27,4,2015,0,25,81
28,4,2015,1,31,70
29,4,2015,2,44,61
30,4,2015,3,55,51
1,5,2015,4,65,41
2,5,2015,5,73,33
3,5,2015,6,84,25
4,5,2015,0,24,80
5,5,2015,1,35,71
6,5,2015,2,43,62
7,5,2015,3,54,54
8,5,2015,4,65,41
9,5,2015,5,70,33
10,5,2015,6,84,21
11,5,2015,0,25,85
12,5,2015,1,34,70
13,5,2015,2,45,62
14,5,2015,3,53,53
15,5,2015,4,62,40
16,5,2015,5,75,32
17,5,2015,6,81,22
18,5,2015,0,25,82
19,5,2015,1,32,75
20,5,2015,2,45,61
21,5,2015,3,55,55
22,5,2015,4,65,45
23,5,2015,5,72,30
24,5,2015,6,83,24
25,5,2015,0,24,82
26,5,2015,1,34,70
27,5,2015,2,44,62
28,5,2015,3,53,54
29,5,2015,4,61,45
30,5,2015,5,72,33
1,6,2015,6,85,22
2,6,2015,0,24,81
3,6,2015,1,32,75
4,6,2015,2,42,62
5,6,2015,3,54,50
6,6,2015,4,60,40
7,6,2015,5,71,32
8,6,2015,6,85,21
9,6,2015,0,23,82
10,6,2015,1,33,70
11,6,2015,2,41,64
12,6,2015,3,52,55
13,6,2015,4,62,42
14,6,2015,5,74,30
15,6,2015,6,83,23
16,6,2015,0,23,83
17,6,2015,1,30,75
18,6,2015,2,45,64
19,6,2015,3,52,53
20,6,2015,4,60,41
21,6,2015,5,71,30
22,6,2015,6,83,24
23,6,2015,0,23,83
24,6,2015,1,30,70
25,6,2015,2,42,60
26,6,2015,3,55,53
27,6,2015,4,60,42
28,6,2015,5,74,33
29,6,2015,6,80,22
30,6,2015,0,23,84
1,7,2015,1,35,72
2,7,2015,2,45,60
3,7,2015,3,53,52
4,7,2015,4,60,44
5,7,2015,5,70,35
6,7,2015,6,85,24
7,7,2015,0,22,80
8,7,2015,1,35,71
9,7,2015,2,43,62
10,7,2015,3,51,50
11,7,2015,4,65,40
12,7,2015,5,73,35
13,7,2015,6,81,23
14,7,2015,0,24,80
15,7,2015,1,34,72
16,7,2015,2,43,60
17,7,2015,3,54,55
18,7,2015,4,63,41
19,7,2015,5,70,33
20,7,2015,6,83,21
21,7,2015,0,24,83
22,7,2015,1,30,74
23,7,2015,2,42,62
24,7,2015,3,54,53
25,7,2015,4,63,41
26,7,2015,5,72,30
27,7,2015,6,84,21
28,7,2015,0,23,85
29,7,2015,1,33,75
30,7,2015,2,40,65
1,8,2015,3,52,53
2,8,2015,4,63,42
3,8,2015,5,73,34
4,8,2015,6,85,25
5,8,2015,0,20,80
6,8,2015,1,34,72
7,8,2015,2,43,60
8,8,2015,3,53,53
9,8,2015,4,63,41
10,8,2015,5,72,34
11,8,2015,6,83,20
12,8,2015,0,20,80
13,8,2015,1,30,70
14,8,2015,2,42,63
15,8,2015,3,50,51
16,8,2015,4,61,41
17,8,2015,5,71,35
18,8,2015,6,85,23
19,8,2015,0,23,81
20,8,2015,1,30,75
21,8,2015,2,42,61
22,8,2015,3,52,52
23,8,2015,4,63,40
24,8,2015,5,70,30
25,8,2015,6,85,20
26,8,2015,0,20,82
27,8,2015,1,30,75
28,8,2015,2,40,64
29,8,2015,3,54,50
30,8,2015,4,61,44
1,9,2015,5,71,30
2,9,2015,6,80,22
3,9,2015,0,20,81
4,9,2015,1,35,75
5,9,2015,2,41,63
6,9,2015,3,53,54
7,9,2015,4,65,45
8,9,2015,5,74,30
9,9,2015,6,83,20
10,9,2015,0,22,83
11,9,2015,1,33,74
12,9,2015,2,44,63
13,9,2015,3,51,54
14,9,2015,4,60,45
15,9,2015,5,74,32
16,9,2015,6,81,22
17,9,2015,0,20,81
18,9,2015,1,34,70
19,9,2015,2,41,62
20,9,2015,3,52,54
21,9,2015,4,61,43
22,9,2015,5,72,30
23,9,2015,6,83,25
24,9,2015,0,24,84
25,9,2015,1,35,72
26,9,2015,2,41,62
27,9,2015,3,50,55
28,9,2015,4,61,43
29,9,2015,5,75,31
30,9,2015,6,84,23
1,10,2015,0,24,85
2,10,2015,1,34,70
3,10,2015,2,44,64
4,10,2015,3,50,55
5,10,2015,4,61,40
6,10,2015,5,70,31
7,10,2015,6,82,22
8,10,2015,0,20,83
9,10,2015,1,32,73
10,10,2015,2,43,64
11,10,2015,3,51,54
12,10,2015,4,62,44
13,10,2015,5,74,33
14,10,2015,6,82,23
15,10,2015,0,21,81
16,10,2015,1,30,70
17,10,2015,2,41,61
18,10,2015,3,54,54
19,10,2015,4,65,43
20,10,2015,5,70,32
21,10,2015,6,82,22
22,10,2015,0,22,84
23,10,2015,1,30,70
24,10,2015,2,41,62
25,10,2015,3,52,55
26,10,2015,4,60,43
27,10,2015,5,70,30
28,10,2015,6,81,21
29,10,2015,0,22,80
30,10,2015,1,34,70
1,11,2015,2,42,60
2,11,2015,3,54,54
3,11,2015,4,63,41
4,11,2015,5,75,31
5,11,2015,6,80,23
6,11,2015,0,21,80
7,11,2015,1,30,71
8,11,2015,2,42,60
9,11,2015,3,52,55
10,11,2015,4,64,44
11,11,2015,5,70,30
12,11,2015,6,80,23
13,11,2015,0,20,84
14,11,2015,1,30,71
15,11,2015,2,44,61
16,11,2015,3,50,50
17,11,2015,4,60,45
18,11,2015,5,71,35
19,11,2015,6,81,23
20,11,2015,0,25,85
21,11,2015,1,33,71
22,11,2015,2,44,60
23,11,2015,3,54,51
24,11,2015,4,64,45
25,11,2015,5,71,32
26,11,2015,6,80,23
27,11,2015,0,21,83
28,11,2015,1,33,75
29,11,2015,2,44,64
30,11,2015,3,55,51
1,12,2015,4,65,43
2,12,2015,5,74,32
3,12,2015,6,85,21
4,12,2015,0,21,80
5,12,2015,1,31,71
6,12,2015,2,40,64
7,12,2015,3,53,51
8,12,2015,4,61,42
9,12,2015,5,75,32
10,12,2015,6,83,21
11,12,2015,0,21,83
12,12,2015,1,31,74
13,12,2015,2,41,61
14,12,2015,3,54,53
15,12,2015,4,61,41
16,12,2015,5,71,30
17,12,2015,6,80,22
18,12,2015,0,25,81
19,12,2015,1,31,74
20,12,2015,2,43,63
21,12,2015,3,51,52
22,12,2015,4,62,44
23,12,2015,5,75,32
24,12,2015,6,84,20
25,12,2015,0,22,85
26,12,2015,1,33,72
27,12,2015,2,40,62
28,12,2015,3,54,51
29,12,2015,4,64,44
30,12,2015,5,72,32
1,1,2016,6,83,23
2,1,2016,0,21,80
3,1,2016,1,34,74
4,1,2016,2,44,60
5,1,2016,3,51,53
6,1,2016,4,64,44
7,1,2016,5,72,34
8,1,2016,6,81,20
9,1,2016,0,25,80
10,1,2016,1,30,74
11,1,2016,2,44,64
12,1,2016,3,51,51
13,1,2016,4,60,41
14,1,2016,5,75,35
15,1,2016,6,85,24
16,1,2016,0,22,85
17,1,2016,1,33,72
18,1,2016,2,41,65
19,1,2016,3,55,54
20,1,2016,4,64,42
21,1,2016,5,75,30
22,1,2016,6,81,22
23,1,2016,0,23,80
24,1,2016,1,32,72
25,1,2016,2,40,61
26,1,2016,3,55,53
27,1,2016,4,62,42
28,1,2016,5,73,31
29,1,2016,6,80,24
30,1,2016,0,21,82
1,2,2016,1,34,72
2,2,2016,2,43,61
3,2,2016,3,54,54
4,2,2016,4,61,41
5,2,2016,5,72,34
6,2,2016,6,83,25
7,2,2016,0,21,84
8,2,2016,1,32,70
9,2,2016,2,45,63
10,2,2016,3,52,52
11,2,2016,4,62,42
12,2,2016,5,74,32
13,2,2016,6,82,22
14,2,2016,0,20,81
15,2,2016,1,32,72
16,2,2016,2,43,60
17,2,2016,3,52,50
18,2,2016,4,62,45
19,2,2016,5,71,30
20,2,2016,6,82,20
21,2,2016,0,21,83
22,2,2016,1,34,74
23,2,2016,2,42,64
24,2,2016,3,54,54
25,2,2016,4,60,41
26,2,2016,5,74,33
27,2,2016,6,85,23
28,2,2016,0,24,84
29,2,2016,1,33,70
30,2,2016,2,41,65
1,3,2016,3,50,55
2,3,2016,4,62,45
3,3,2016,5,71,31
4,3,2016,6,83,25
5,3,2016,0,20,80
6,3,2016,1,35,71
7,3,2016,2,45,60
8,3,2016,3,51,55
9,3,2016,4,60,41
10,3,2016,5,71,33
11,3,2016,6,83,25
12,3,2016,0,20,83
13,3,2016,1,35,71
14,3,2016,2,44,64
15,3,2016,3,54,53
16,3,2016,4,60,44
17,3,2016,5,70,30
18,3,2016,6,80,21
19,3,2016,0,24,81
20,3,2016,1,30,72
21,3,2016,2,44,61
22,3,2016,3,54,50
23,3,2016,4,63,43
24,3,2016,5,70,35
25,3,2016,6,84,24
26,3,2016,0,21,84
27,3,2016,1,32,74
28,3,2016,2,41,64
29,3,2016,3,50,55
30,3,2016,4,60,43
1,4,2016,5,70,31
2,4,2016,6,81,20
3,4,2016,0,24,82
4,4,2016,1,30,75
5,4,2016,2,44,63
6,4,2016,3,51,54
7,4,2016,4,64,42
8,4,2016,5,73,31
9,4,2016,6,82,21
10,4,2016,0,24,82
11,4,2016,1,34,75
12,4,2016,2,43,62
13,4,2016,3,55,51
14,4,2016,4,61,40
15,4,2016,5,71,35
16,4,2016,6,84,21
17,4,2016,0,23,83
18,4,2016,1,35,70
19,4,2016,2,41,65
20,4,2016,3,51,54
21,4,2016,4,64,41
22,4,2016,5,73,33
23,4,2016,6,81,21
24,4,2016,0,21,83
25,4,2016,1,30,72
26,4,2016,2,41,62
27,4,2016,3,52,51
28,4,2016,4,61,40
29,4,2016,5,72,32
30,4,2016,6,84,22
1,5,2016,0,22,80
2,5,2016,1,30,73
3,5,2016,2,41,63
4,5,2016,3,55,50
5,5,2016,4,64,42
6,5,2016,5,71,34
7,5,2016,6,82,23
8,5,2016,0,24,84
9,5,2016,1,30,75
10,5,2016,2,42,65
11,5,2016,3,51,50
12,5,2016,4,65,40
13,5,2016,5,74,35
14,5,2016,6,85,21
15,5,2016,0,23,83
16,5,2016,1,31,70
17,5,2016,2,40,63
18,5,2016,3,52,54
19,5,2016,4,65,44
20,5,2016,5,71,31
21,5,2016,6,80,20
22,5,2016,0,24,82
23,5,2016,1,35,70
24,5,2016,2,45,63
25,5,2016,3,52,52
26,5,2016,4,64,40
27,5,2016,5,75,33
28,5,2016,6,84,20
29,5,2016,0,22,82
30,5,2016,1,32,70
1,6,2016,2,41,60
2,6,2016,3,51,52
3,6,2016,4,64,41
4,6,2016,5,73,32
5,6,2016,6,81,21
6,6,2016,0,20,84
7,6,2016,1,32,74
8,6,2016,2,44,61
9,6,2016,3,52,51
10,6,2016,4,62,45
11,6,2016,5,71,35
12,6,2016,6,85,22
13,6,2016,0,23,81
14,6,2016,1,34,73
15,6,2016,2,44,64
16,6,2016,3,55,54
17,6,2016,4,62,44
18,6,2016,5,70,30
19,6,2016,6,81,25
20,6,2016,0,22,83
21,6,2016,1,32,70
22,6,2016,2,40,60
23,6,2016,3,51,53
24,6,2016,4,63,43
25,6,2016,5,70,32
26,6,2016,6,85,21
27,6,2016,0,23,84
28,6,2016,1,35,72
29,6,2016,2,40,65
30,6,2016,3,52,54
1,7,2016,4,61,40
2,7,2016,5,71,35
3,7,2016,6,81,21
4,7,2016,0,22,85
5,7,2016,1,30,70
6,7,2016,2,43,61
7,7,2016,3,55,54
8,7,2016,4,62,42
9,7,2016,5,70,30
10,7,2016,6,82,23
11,7,2016,0,22,85
12,7,2016,1,31,70
13,7,2016,2,44,64
14,7,2016,3,54,55
15,7,2016,4,63,45
16,7,2016,5,71,31
17,7,2016,6,83,22
18,7,2016,0,22,83
19,7,2016,1,31,74
20,7,2016,2,45,60
21,7,2016,3,52,55
22,7,2016,4,60,43
23,7,2016,5,73,31
24,7,2016,6,82,20
25,7,2016,0,21,85
26,7,2016,1,32,73
27,7,2016,2,45,60
28,7,2016,3,52,55
29,7,2016,4,65,41
30,7,2016,5,73,34
1,8,2016,6,84,25
2,8,2016,0,25,80
3,8,2016,1,35,70
4,8,2016,2,44,63
5,8,2016,3,50,54
6,8,2016,4,64,43
7,8,2016,5,73,32
8,8,2016,6,81,22
9,8,2016,0,21,82
10,8,2016,1,32,72
11,8,2016,2,43,60
12,8,2016,3,52,54
13,8,2016,4,65,44
14,8,2016,5,72,31
15,8,2016,6,84,21
16,8,2016,0,25,81
17,8,2016,1,30,70
18,8,2016,2,41,62
19,8,2016,3,51,52
20,8,2016,4,61,40
21,8,2016,5,71,34
22,8,2016,6,80,24
23,8,2016,0,23,83
24,8,2016,1,33,75
25,8,2016,2,42,60
26,8,2016,3,54,53
27,8,2016,4,61,43
28,8,2016,5,74,32
29,8,2016,6,80,20
30,8,2016,0,21,81
1,9,2016,1,34,75
2,9,2016,2,42,65
3,9,2016,3,51,51
4,9,2016,4,64,42
5,9,2016,5,72,30
6,9,2016,6,81,21
7,9,2016,0,20,82
8,9,2016,1,34,75
9,9,2016,2,40,64
10,9,2016,3,54,55
11,9,2016,4,63,45
12,9,2016,5,74,35
13,9,2016,6,83,23
14,9,2016,0,24,80
15,9,2016,1,35,70
16,9,2016,2,40,63
17,9,2016,3,51,55
18,9,2016,4,61,44
19,9,2016,5,74,31
20,9,2016,6,85,21
21,9,2016,0,21,85
22,9,2016,1,30,75
23,9,2016,2,44,64
24,9,2016,3,55,51
25,9,2016,4,61,42
26,9,2016,5,73,33
27,9,2016,6,83,22
28,9,2016,0,20,83
29,9,2016,1,31,71
30,9,2016,2,41,64
1,10,2016,3,54,54
2,10,2016,4,64,43
3,10,2016,5,72,30
4,10,2016,6,80,21
5,10,2016,0,25,82
6,10,2016,1,34,72
7,10,2016,2,43,63
8,10,2016,3,51,54
9,10,2016,4,64,44
10,10,2016,5,70,31
11,10,2016,6,81,21
12,10,2016,0,25,85
13,10,2016,1,32,74
14,10,2016,2,44,64
15,10,2016,3,54,53
16,10,2016,4,63,42
17,10,2016,5,74,34
18,10,2016,6,80,20
19,10,2016,0,22,81
20,10,2016,1,31,73
21,10,2016,2,42,63
22,10,2016,3,51,53
23,10,2016,4,63,41
24,10,2016,5,73,32
25,10,2016,6,85,23
26,10,2016,0,25,84
27,10,2016,1,34,72
28,10,2016,2,43,63
29,10,2016,3,54,55
30,10,2016,4,60,40
1,11,2016,5,73,35
2,11,2016,6,84,22
3,11,2016,0,20,81
4,11,2016,1,30,75
5,11,2016,2,43,63
6,11,2016,3,50,51
7,11,2016,4,62,45
8,11,2016,5,74,31
9,11,2016,6,83,24
10,11,2016,0,25,85
11,11,2016,1,30,75
12,11,2016,2,41,64
13,11,2016,3,54,53
14,11,2016,4,63,42
15,11,2016,5,70,30
16,11,2016,6,81,20
17,11,2016,0,22,84
18,11,2016,1,35,74
19,11,2016,2,41,61
20,11,2016,3,50,51
21,11,2016,4,62,41
22,11,2016,5,75,33
23,11,2016,6,85,22
24,11,2016,0,24,83
25,11,2016,1,32,72
26,11,2016,2,42,65
27,11,2016,3,51,52
28,11,2016,4,60,45
29,11,2016,5,72,35
30,11,2016,6,82,25
1,12,2016,0,24,81
2,12,2016,1,31,71
3,12,2016,2,40,61
4,12,2016,3,50,51
5,12,2016,4,63,43
6,12,2016,5,73,30
7,12,2016,6,83,21
8,12,2016,0,20,85
9,12,2016,1,35,73
10,12,2016,2,45,65
11,12,2016,3,50,53
12,12,2016,4,61,45
13,12,2016,5,72,32
14,12,2016,6,82,22
15,12,2016,0,21,82
16,12,2016,1,35,75
17,12,2016,2,41,65
18,12,2016,3,52,55
19,12,2016,4,64,43
20,12,2016,5,71,30
21,12,2016,6,80,25
22,12,2016,0,21,80
23,12,2016,1,33,72
24,12,2016,2,44,61
25,12,2016,3,55,51
26,12,2016,4,65,40
